name,pop,lat,lon
Monterey ,27846,36.583431,-121.8540929
Dodge City ,27804,37.7527982,-100.0170787
Marshall ,27750,35.9089643,-92.6312746
Alton ,27676,38.890603799999994,-90.1842764
Rahway ,27659,40.6081591,-74.2776468
Little Elm ,27654,33.1626194,-96.9375051
Myrtle Beach ,27651,33.6956461,-78.89004090000002
New London ,27629,41.3556539,-72.0995209
Maryville ,27602,40.346101700000006,-94.87247070000001
Auburn ,27584,32.597826500000004,-85.56335486
Maywood ,27580,33.9866807,-118.185349
Oakdale ,27575,44.963021600000005,-92.96493609999999
Winona ,27551,44.049963,-91.6393152
Glen Ellyn village,27528,41.8507997,-88.07807394
Kirkwood ,27525,38.5776995,-90.41865474
Garden City ,27508,37.9716898,-100.8726618
Kankakee ,27489,41.1200325,-87.8611531
Desert Hot Springs ,27468,33.961124,-116.5016784
Opelika ,27451,32.652151,-85.45598514
Maryland Heights ,27438,38.7131073,-90.42984009999999
Savage ,27364,44.7779041,-93.3356204
West Chicago ,27362,41.884750700000005,-88.20396070000001
Bessemer ,27360,33.3339595,-86.95006956
Frankfort ,27352,38.2009055,-84.8732836
SeaTac ,27350,47.44259955,-122.2930652
Englewood ,27344,40.8928771,-73.9726381
Duluth ,27326,46.77293220000001,-92.1251218
Fridley ,27311,45.0838291,-93.25903879999998
Plum borough,27292,40.500345700000004,-79.7494911
Slidell ,27284,30.2751945,-89.7811745
Big Spring ,27282,32.250398,-101.4787356
Harker Heights ,27263,31.083510200000003,-97.6597377
Norco ,27250,33.9323307,-117.55089009999999
Melrose ,27240,42.456432299999996,-71.06418199999999
Queen Creek ,27210,33.222657,-111.6206973
Benicia ,27192,38.049365,-122.1585777
Enterprise ,27162,31.315170799999997,-85.85521609999999
DeLand ,27161,29.019514500000003,-81.29414163
Eureka ,27155,40.80207120000001,-124.16367290000001
Southlake ,27140,33.0074185,-97.16742841
Glen Cove ,27109,40.8623217,-73.63373890000001
Eagle Pass ,27101,28.709856,-100.4794168
Lake Jackson ,27097,29.0338575,-95.43438590000001
Superior ,27063,46.7207737,-92.10407959999999
Bergenfield borough,27060,40.927598700000004,-73.9973608
American Fork ,26993,40.376895399999995,-111.7957645
Windsor ,26930,42.303275799999994,-83.02851109999999
Garden City ,26921,37.9716898,-100.8726618
Clinton ,26891,38.5896187,-89.420064
McHenry ,26875,42.3294391,-88.4605713
Thomasville ,26873,35.8826369,-80.0819879
Easton ,26850,40.6916081,-75.2099866
Jefferson ,26786,38.3010487,-88.9344303
Winchester ,26756,39.18577620000001,-78.1631434
Stevens Point ,26735,44.5229223,-89.574111
Holladay ,26732,40.668836299999995,-111.82465570000001
Stockbridge ,26731,42.2875874,-73.3203862
East St. Louis ,26708,38.624495200000005,-90.1509429
Fremont ,26687,37.548269700000006,-121.98857190000001
Saratoga Springs ,26660,43.083130100000005,-73.7845651
Paragould ,26655,36.0584021,-90.4973286
Imperial Beach ,26651,32.58394439999999,-117.11308490000002
Anderson ,26627,38.198077000000005,-95.30674609999998
Redmond ,26617,47.6694141,-122.1238767
West Fargo ,26588,46.874967100000006,-96.900362
Paramus borough,26525,40.944542799999994,-74.0754189
Fountain ,26521,38.725168,-104.645359
Barberton ,26421,41.012833,-81.60512209999999
Casselberry ,26399,28.654276,-81.32379065
Tualatin ,26394,45.38385460000001,-122.7663518
Carbondale ,26389,37.7274692,-89.216655
Garner ,26355,35.7112642,-78.6141709
Batavia ,26329,41.8500284,-88.3125738
Horn Lake ,26325,34.948041499999995,-90.05203772
Wooster ,26318,40.8050565,-81.93514300000001
Carlsbad ,26295,33.158093300000004,-117.3505939
Kingsville ,26259,27.5158689,-97.856109
Mount Pleasant ,26128,32.794065100000005,-79.86258509999999
Paradise ,26090,39.7596061,-121.62191770000001
Greer ,26074,34.9326334,-99.54358559999999
Rexburg ,26068,43.823516299999994,-111.78702220000001
West Memphis ,25999,35.1464797,-90.1845388
Xenia ,25970,39.68478220000001,-83.9296526
Pearl ,25965,32.311161,-90.0589319
Seguin ,25883,29.568841100000004,-97.9647269
Wasco ,25863,35.5941238,-119.34094569999999
Weatherford ,25838,32.764654,-97.68189586
Sahuarita ,25825,31.957581800000003,-110.955646
Greenville ,25797,34.851354,-82.3984882
South Pasadena ,25787,34.113306200000004,-118.1478291
Holly Springs ,25777,35.6512655,-78.8336218
Sandusky ,25737,41.448939700000004,-82.7079605
Clinton ,25693,38.5896187,-89.420064
Hazelwood ,25671,38.7714396,-90.3709489
Lemon Grove ,25643,32.7425516,-117.0314172
Fredericksburg ,25641,38.303183700000005,-77.46053990000001
Wyandotte ,25631,39.1090458,-94.767624
Cornelius ,25599,35.4868032,-80.86007359999999
Neenah ,25581,44.1858193,-88.462609
Owatonna ,25563,44.0839937,-93.22610759999999
Fitchburg ,25546,42.583422799999994,-71.8022956
Belvidere ,25546,42.2583112,-88.8416157
Zanesville ,25507,39.9403453,-82.01319240000001
Burlington ,25494,44.4723989,-73.2114941
Melrose Park village,25480,45.4542879,-98.5121572
Laurel ,25474,39.0992752,-76.8483061
Freeport ,25432,42.2966861,-89.6212271
Shoreview ,25412,45.072205600000004,-93.12828780000001
West Linn ,25411,45.3656761,-122.61231409999998
Twentynine Palms ,25405,34.1356915,-116.0543506
Asheboro ,25389,35.7079146,-79.8136446
Collinsville ,25350,38.670326700000004,-89.98454759999998
Harvey ,25336,38.0352315,-97.4486267
Troy ,25323,42.6055893,-83.1499304
Brawley ,25284,32.9786566,-115.530267
Hazleton ,25266,40.9646867,-75.98527890000001
Rockledge ,25252,40.081221899999996,-75.0896176
Bridgeton ,25225,39.427337,-75.2340768
Independence ,25222,37.224235799999995,-95.7083131
Riverside ,25176,33.953354600000004,-117.39616229999999
Inkster ,25173,42.2942045,-83.30993029999999
Temple Terrace ,25172,28.035296399999996,-82.38925959999999
Ridgewood village,25167,32.586246,-85.5235613
Paducah ,25125,37.0833893,-88.6000478
Homewood ,25071,33.4717732,-86.8008228
South Portland ,25043,43.6414716,-70.2408811
Lockport ,25015,43.1706125,-78.69031329999999
Fort Dodge ,25005,42.49746939999999,-94.16801579999999
Ponca City ,24972,36.72674310000001,-97.06673409999999
Parkland ,24952,26.3100794,-80.23727
Elmwood Park village,24940,42.2628864,-71.0350094
Woodstock ,24938,42.040924700000005,-74.11819709999999
Key West ,24897,38.05736029999999,-78.4408438
Emporia ,24897,38.4040054,-96.181623
Ottumwa ,24873,41.0200145,-92.4112963
Syracuse ,24860,43.0481221,-76.1474244
Salem ,24854,44.9391565,-123.033121
Lafayette ,24831,30.2240897,-92.0198427
Statesville ,24808,35.78263629999999,-80.8872959
Austin ,24800,30.2711286,-97.7436995
Alvin ,24749,29.4238472,-95.2441009
Reedley ,24709,36.5969275,-119.45026999999999
Ardmore ,24706,40.004128,-75.28830051
Caledonia village,24685,33.68289179999999,-88.32448120000001
Marshall ,24653,35.9089643,-92.6312746
Madison ,24593,43.074760999999995,-89.3837613
North Platte ,24575,41.1238873,-100.7654232
Woodstock ,24556,42.040924700000005,-74.11819709999999
Grandview ,24542,46.2509653,-119.90170490000001
Lemoore ,24523,36.3007835,-119.7829107
Sanger ,24506,36.708006,-119.5559652
New Lenox village,24495,41.4834231,-87.9570705
Carrollton ,24461,33.580110299999994,-85.0766113
Balch Springs ,24402,32.7287413,-96.6227714
Trotwood ,24381,39.797278799999994,-84.31133340000001
Hercules ,24368,38.017144099999996,-122.28858079999999
Seal Beach ,24363,33.741176,-118.1046356
Lafayette ,24320,30.2240897,-92.0198427
Zion ,24317,42.4461322,-87.8328505
Homer Glen village,24307,41.629206599999996,-87.9243315
Cabot ,24285,34.979881,-92.01919814
Athens ,24274,33.9595974,-83.376678
Muskego ,24263,42.905848,-88.13897790000001
Edwardsville ,24249,38.8114364,-89.95315699999999
Starkville ,24184,33.45936245,-88.82985418
Rolling Meadows ,24178,42.0841936,-88.0131275
Ridgeland ,24150,32.4284761,-90.13230870000001
Galt ,24120,38.301232500000005,-121.3310371
White Bear Lake ,24114,45.0838098,-93.0069304
Woodburn ,24077,45.143731,-122.85537250000002
De Pere ,24062,44.448747600000004,-88.06010859999999
Staunton ,24058,38.14935,-79.07164559999998
Corsicana ,24025,32.091299,-96.4646821
Corcoran ,24021,36.1126365,-119.54644040000001
South Salt Lake ,24010,40.7075209,-111.88802949999999
Centerville ,23976,31.257958399999996,-95.97829200000001
Chaska ,23974,44.78940720000001,-93.6021791
Junction City ,23968,39.0286093,-96.8313978
Cudahy ,23964,42.959738,-87.861471
Loves Park ,23903,42.3200189,-89.05816209999999
Herndon ,23889,38.969531599999996,-77.3859479
El Cerrito ,23866,33.8410146,-117.52079769999999
Ramsey ,23864,45.01657279999999,-93.09495009999999
Norton Shores ,23836,43.1689044,-86.26394609999998
Romulus ,23823,42.2222614,-83.3965995
Franklin ,23817,37.976540899999996,-88.9335327
Calabasas ,23809,34.144664299999995,-118.6440973
Muscatine ,23800,41.424473,-91.0432051
Watauga ,23792,36.2228105,-81.6863808
Cliffside Park borough,23790,40.8214894,-73.98763879999998
Blue Island ,23789,41.65530805,-87.67759047
Peekskill ,23758,41.289811,-73.9204922
Northport ,23747,40.9038855,-73.34199127
Walker ,23740,34.7418605,-85.3209686
Zionsville ,23701,39.9508733,-86.261937
Coronado ,23637,32.6858854,-117.18308909999999
Vicksburg ,23566,32.3528418,-90.8777342
Columbus ,23554,39.9622601,-83.00070649999999
Tarpon Springs ,23544,28.1477885,-82.77740857
Griffin ,23538,33.246780699999995,-84.26409040000001
Loma Linda ,23534,34.053797100000004,-117.2610925
Mauldin ,23520,34.778729999999996,-82.310119
South Plainfield borough,23519,40.5792701,-74.4115401
Chanhassen ,23504,44.8618403,-93.5307207
Champlin ,23478,45.1888539,-93.3974538
East Peoria ,23466,40.666149,-89.5800978
Duncan ,23460,48.778686900000004,-123.7080394
Selma ,23454,32.4073589,-87.0211007
Faribault ,23435,44.294963700000004,-93.268827
Maple Valley ,23432,47.366423100000006,-122.04371270000001
Machesney Park village,23426,42.347796100000004,-89.0570515
University Park ,23421,40.8005307,-77.8624447
Keene ,23416,42.933597,-72.27842640000001
Mint Hill ,23395,35.1795892,-80.6472904
Greenbelt ,23362,39.004554399999996,-76.8755282
Rock Springs ,23358,41.5869225,-109.20478670000001
Herriman ,23355,40.514089399999996,-112.03281979999998
Colleyville ,23344,32.8809603,-97.155012
Greenwood ,23339,37.8709542,-96.2471338
Mercer Island ,23334,47.576632399999994,-122.2276378
Prior Lake ,23331,44.7133271,-93.4226873
Kernersville ,23308,36.1198589,-80.07365329999999
Elk River ,23258,45.30385379999999,-93.5671825
Searcy ,23249,35.250640600000004,-91.7362488
Mequon ,23241,43.2219088,-87.98229690000001
Belton ,23198,31.0560132,-97.464453
Bainbridge Island ,23197,47.65526,-122.5350862
Riverbank ,23146,37.7360396,-120.9354895
Radcliff ,23029,37.8403456,-85.9491298
Laguna Beach ,23019,33.5420888,-117.78341470000001
New Castle ,23001,41.0036719,-80.3470091
Auburn ,22955,32.597826500000004,-85.56335486
Maple Heights ,22952,41.4153313,-81.565956
Webster Groves ,22947,38.586494,-90.35577503
Barstow ,22946,34.8957684,-117.0172077
Anniston ,22908,33.695381,-85.83984218
Van Buren ,22855,35.6793776,-85.44502890000001
Athens ,22812,33.9595974,-83.376678
Fairfax ,22792,38.8462236,-77.3063733
Avon Lake ,22781,41.50531779999999,-82.02820009999999
Fountain Hills ,22741,33.6117105,-111.7173613
New Smyrna Beach ,22676,29.0258191,-80.9269984
Dinuba ,22654,36.5432837,-119.3870656
Denison ,22605,33.8062305,-96.62387757
Marysville ,22554,39.1457247,-121.59135159999998
Prichard ,22531,30.738799800000002,-88.07888890000001
Hopewell ,22506,37.287745,-77.29442569
McDonough ,22442,40.4376858,-90.6780272
Kerrville ,22415,30.0474332,-99.1403189
Hialeah Gardens ,22391,25.8906705,-80.36417286
Newberg ,22387,45.300596,-122.9725418
Gallup ,22371,35.528357299999996,-108.7439489
Columbus ,22370,39.9622601,-83.00070649999999
Crystal ,22357,45.03758679999999,-93.35932240000001
Pascagoula ,22326,30.3622625,-88.54864836
Willoughby ,22318,38.0131955,-78.4955676
Hamtramck ,22303,42.3928151,-83.0496438
Daphne ,22296,30.6035255,-87.9036047
Hudson ,22265,40.7322695,-74.07663000000001
Plainview ,22262,34.1847936,-101.7068417
Brookings ,22244,44.311460499999995,-96.7984397
Oak Harbor ,22237,48.2931559,-122.64322450000002
Rosemount ,22220,44.7391873,-93.12611
Darien ,22209,41.0787079,-73.4692873
Bloomingdale village,22185,43.509512799999996,-80.4624378
Alliance ,22184,40.915336200000006,-81.1059309
South Elgin village,22138,41.985228,-88.3070479
South Euclid ,22124,41.5231076,-81.5184553
Sebastian ,22067,35.1770785,-94.2654285
North Plainfield borough,22063,40.6301025,-74.4273743
Brownsburg ,22045,39.843376899999996,-86.3977736
Ruston ,22044,32.5232053,-92.637927
Park Forest village,22022,40.8043195,-77.91184399999999
Charleston ,21940,32.7876012,-79.9402728
Millbrae ,21873,37.5985468,-122.38719420000001
Clarksville ,21865,38.2967791,-85.7602087
Chillicothe ,21855,39.333119700000005,-82.98240190000001
Port Hueneme ,21750,34.1593425,-119.20255049999999
Pelham ,21745,42.734534000000004,-71.3245067
North Augusta ,21706,33.5018026,-81.9651153
Lumberton ,21705,34.6183433,-79.00839930000001
Wadsworth ,21695,41.0256101,-81.72985190000001
New Brighton ,21694,45.0628999,-93.2060969
Kinston ,21667,35.2626635,-77.5816353
Ashland ,21665,38.4784144,-82.63793869999999
Prairie Village ,21654,38.9914109,-94.63327679999999
Summit ,21637,39.6070951,-106.0636654
Benbrook ,21619,32.673188,-97.46057590000001
Del City ,21582,35.442007000000004,-97.44087090000001
Avon ,21576,39.6329025,-106.47118370000001
Forest Grove ,21569,45.5197452,-123.1114405
Bixby ,21521,35.94204310000001,-95.8833235
Cibolo ,21516,29.561618,-98.2269553
Auburn Hills ,21510,42.6647495,-83.23093751
Jacksonville Beach ,21509,30.2946859,-81.3931396
Duarte ,21480,34.1394513,-117.97728729999999
Farmington ,21472,36.73042879999999,-108.20891909999999
Sunny Isles Beach ,21458,25.939003,-80.12553377
Crestview ,21439,30.7621326,-86.57050840000001
Marquette ,21412,46.5434914,-87.396433
South Lake Tahoe ,21377,38.929125,-119.98784640000001
East Moline ,21374,41.500867299999996,-90.44429790000001
Sedalia ,21365,38.7044609,-93.2282613
Biddeford ,21307,43.4925843,-70.4533844
South Milwaukee ,21185,42.910572200000004,-87.86063670000001
Christiansburg ,21179,37.1298517,-80.40893890000001
Ferguson ,21159,38.7442175,-90.3053915
Klamath Falls ,21137,42.224866999999996,-121.78167040000001
East Ridge ,21130,35.0142412,-85.2519003
Waynesboro ,21094,38.065698,-78.90552129
Sachse ,21087,32.9762327,-96.5952703
Adrian ,21064,41.897547100000004,-84.0371659
Lockport ,21028,43.1706125,-78.69031329999999
Perrysburg ,20984,41.556996000000005,-83.627157
Kenmore ,20960,47.7573202,-122.2440148
Yucca Valley ,20952,34.14154,-116.4136543
Moses Lake ,20929,47.1301417,-119.27807709999999
Oakdale ,20910,44.963021600000005,-92.96493609999999
Crest Hill ,20865,41.5697655,-88.10681127
Sanford ,20844,35.4798757,-79.18029940000001
Havelock ,20842,34.9018815,-76.92093747
Farragut ,20822,35.8845238,-84.1535261
Greenfield ,20801,42.58779620000001,-72.6006199
Haines City ,20800,28.112478499999998,-81.63119745
Hays ,20788,38.8791783,-99.3267702
Liberal ,20782,37.0430812,-100.920999
Johns ,20755,33.361779,-87.1097179
Acworth ,20746,34.0659329,-84.67687959999999
Edgewater ,20740,40.827044799999996,-73.97569399999999
Cumberland ,20720,39.2744299,-88.2423795
Clinton ,20690,38.5896187,-89.420064
Monroe ,20618,38.272231299999994,-90.1792484
Leesburg ,20591,39.1026092,-77.55901065
Piqua ,20581,40.1447732,-84.2424449
Golden Valley ,20580,46.3040364,-109.17143119999999
Northfield ,20579,44.4582041,-93.161159
New Hope ,20569,45.0380201,-93.38661850000001
Parma Heights ,20557,41.390051799999995,-81.75957690000001
Selma ,20533,32.4073589,-87.0211007
Lino Lakes ,20530,45.1602442,-93.0888324
Ashland ,20529,38.4784144,-82.63793869999999
Agoura Hills ,20523,34.1363945,-118.7745348
Sweetwater ,20523,32.470951899999996,-100.40593840000001
Shelbyville ,20505,38.212014399999994,-85.2235666
Pleasantville ,20459,41.1328736,-73.7926335
Kiryas Joel village,20437,41.3157842,-74.1362891
Mountain Brook ,20432,33.500938399999995,-86.7522107
Eagle ,20432,39.6161124,-106.71728440000001
Mukilteo ,20426,47.9474034,-122.30369920000001
Lomita ,20420,33.7924421,-118.3144385
Milwaukie ,20391,45.445390100000004,-122.6392889
Saginaw ,20385,43.420038700000006,-83.9490365
South St. Paul ,20365,44.893883200000005,-93.0368359
Sulphur ,20336,30.236594300000004,-93.37737829999999
Chambersburg borough,20336,39.9405903,-77.65986240000001
Oregon ,20330,43.9792797,-120.737257
Sapulpa ,20329,36.0005035,-96.1049612
Ashland ,20314,38.4784144,-82.63793869999999
West Mifflin borough,20307,40.3634026,-79.8664375
Pittsburg ,20273,38.018775700000006,-121.88508359999999
South El Monte ,20263,34.0519548,-118.04673390000002
Kalispell ,20257,48.202256299999995,-114.31671170000001
Shelby ,20253,39.3665064,-88.78862779999999
Blythe ,20250,33.560286100000006,-114.91207250000001
Corinth ,20235,34.943391999999996,-88.51732382
Gardner ,20198,42.5750883,-71.998133
Miamisburg ,20177,39.642836200000005,-84.2866083
Trussville ,20117,33.619626600000004,-86.6084342
Easley ,20097,34.826927600000005,-82.5817053
Rocky River ,20078,41.4756031,-81.8393034
Papillion ,20061,41.1544433,-96.04223780000001
Hammond ,20057,41.5833658,-87.500043
Union City ,20036,37.5963232,-122.08162970000001
Ferndale ,20008,40.5762406,-124.2639442
Mountlake Terrace ,20004,47.7909667,-122.3066395
Washington ,19974,38.8949549,-77.03664559999999
Gardner ,19952,42.5750883,-71.998133
Pooler ,19934,32.1158983,-81.24951309999999
Marina ,19920,36.6900785,-121.8006397
Carrboro ,19916,35.91014379999999,-79.0752895
Evergreen Park village,19908,45.970230799999996,-92.9499272
Madisonville ,19886,37.328003700000004,-87.49869890000001
American Canyon ,19874,38.223457,-122.227043
Palisades Park borough,19831,40.848155600000005,-73.997639
Pleasant Prairie village,19825,42.5383281,-87.85762530000001
Altus ,19809,34.6381255,-99.33397540000001
Plattsburgh ,19807,44.6928101,-73.4555973
Baldwin borough,19794,33.0508354,-83.2398518
Cartersville ,19775,34.180725,-84.75290814
Ypsilanti ,19752,42.2411499,-83.6129939
German village,19723,39.9497281,-82.9953145
Fort Walton Beach ,19713,30.405755199999998,-86.618842
McKeesport ,19713,40.347847200000004,-79.864215
Rolla ,19707,37.9513575,-91.771792
Arvin ,19699,35.209129,-118.82843100000001
Golden ,19643,39.755542999999996,-105.2210997
Weirton ,19637,40.4189566,-80.5895167
Willmar ,19633,45.1219075,-95.04334240000001
Decatur ,19631,39.8628075,-88.89387182
Hermosa Beach ,19625,33.86428,-118.39591000000001
Painesville ,19600,41.7244885,-81.245657
West St. Paul ,19590,44.9160768,-93.1016074
Elmwood Park borough,19586,41.920593100000005,-87.81601690000001
Wilsonville ,19585,45.3099218,-122.7681602
Columbia Heights ,19551,45.0460458,-93.2517802
Morrisville ,19545,35.823483,-78.8255621
Jacksonville ,19452,30.3321838,-81.655651
Central Falls ,19445,41.8906553,-71.3922785
Nixa ,19399,37.043386299999995,-93.294353
Tukwila ,19381,47.4627356,-122.2559156
Homewood village,19380,38.5147358,-95.3788661
Raymore ,19361,38.801953000000005,-94.45272940000001
Lake Forest ,19352,42.2586342,-87.840625
Cortland ,19334,42.5842136,-76.0704906
Broadview Heights ,19313,41.313942600000004,-81.68512709999999
Farmington ,19311,36.73042879999999,-108.20891909999999
Alice ,19273,27.752248699999996,-98.06972490000001
DeBary ,19267,28.878971999999997,-81.32257382
Warrensburg ,19267,38.7627893,-93.7360498
Windsor ,19237,42.303275799999994,-83.02851109999999
Macomb ,19232,40.4588774,-90.67097940000001
Bethany ,19224,38.0984033,-85.8721856
Ansonia ,19201,41.3435185,-73.07101961
Fernley ,19177,39.5483805,-119.21446850000001
Sugar Hill ,19176,44.215340999999995,-71.7995321
Niles ,19167,42.028931899999996,-87.8122348
Coralville ,19164,41.6764044,-91.58044749999999
Fuquay-Varina ,19146,35.584323499999996,-78.8000128
Newton ,19144,42.3370414,-71.2092214
Brownwood ,19142,31.733789,-98.98583773
Bellwood village,19119,36.134890999999996,-79.8063459
Shelbyville ,19110,38.212014399999994,-85.2235666
Norwood ,19105,45.0696839,-89.04196248
Port Angeles ,19097,48.118146,-123.4307413
Matteson village,19087,41.941159899999995,-85.1905307
Evans ,19072,32.1613648,-81.8980725
Converse ,19072,43.0202459,-105.50462069999999
Brook Park ,19071,41.3983838,-81.80457879999999
Saratoga Springs ,19043,43.083130100000005,-73.7845651
Mayfield Heights ,19039,41.5192189,-81.45789599999999
Brookfield village,19016,40.00684365,-83.16311091
Ashtabula ,19011,41.7167229,-80.74947
Montrose ,19010,38.478504,-107.87777690000001
Marshfield ,18997,44.6688524,-90.17179870000001
Lexington ,18968,38.0464066,-84.4970393
Sand Springs ,18958,36.1398102,-96.1088911
Hawthorne borough,18926,33.9113109,-118.34779420000001
Chowchilla ,18923,37.0973625,-120.15614029999999
Belton ,18921,31.0560132,-97.464453
Sylvania ,18914,38.1570143,-85.87413079999999
Mokena village,18908,25.809964,-80.27411090000001
Angleton ,18897,29.16941,-95.43188470000001
Universal City ,18894,34.14129260000001,-118.3584364
Dickinson ,18838,38.8790615,-97.1893341
Pinecrest village,18811,35.890375799999994,-78.72545389
Alamo ,18797,37.8502033,-122.03218400000002
Simpsonville ,18788,34.737063899999995,-82.2542834
Lathrop ,18783,37.8227046,-121.27661
West Chester borough,18781,39.9597213,-75.6059638
Albany ,18767,42.6511674,-73.754968
El Dorado ,18753,38.75741370000001,-120.5276129
Montgomery village,18753,39.1767734,-77.19525970000001
Erie ,18752,42.129461,-80.085239
Claremore ,18752,36.312589700000004,-95.6158701
Payson ,18749,34.2308684,-111.3251355
Fairmont ,18748,39.4850848,-80.1425781
Twinsburg ,18743,41.312555200000006,-81.4401129
Glassboro borough,18737,39.7027677,-75.1119434
West Melbourne ,18729,28.069295,-80.65523634
Trenton ,18728,40.2170575,-74.7429463
Murphy ,18724,35.0875836,-84.03463149999999
Snellville ,18692,33.857328,-84.0199108
Forest Lake ,18687,45.2788444,-92.985312
Orange ,18676,33.750037799999994,-117.87049309999999
Ottawa ,18669,45.4210328,-75.6900219
Mandan ,18669,46.8264369,-100.8896545
Lynn Haven ,18663,30.2454776,-85.648261
Forest Park ,18662,45.55947275,-122.7561254
Tullahoma ,18653,35.3620235,-86.2094342
Eustis ,18645,45.2172755,-70.47840090000001
Forest Park ,18641,45.55947275,-122.7561254
Louisville ,18631,38.254237599999996,-85.759407
Saco ,18625,43.5009176,-70.4428286
Lexington ,18619,38.0464066,-84.4970393
Gautier ,18603,30.385755,-88.6116855
Dickinson ,18581,38.8790615,-97.1893341
Pickerington ,18575,39.8842304,-82.75350490000001
Laurel ,18560,39.0992752,-76.8483061
Pinole ,18548,38.0043667,-122.29885870000001
Steubenville ,18544,40.3697905,-80.63396379999999
Sherwood ,18539,34.8150907,-92.22431529999999
Thomasville ,18535,35.8826369,-80.0819879
McAlester ,18530,34.9334981,-95.7697934
Natchitoches ,18527,31.646419199999997,-93.1427138
Elko ,18522,40.832421200000006,-115.7631233
Eastlake ,18517,47.643144799999995,-122.326172
Ellensburg ,18490,46.9970635,-120.5451223
Dixon ,18489,41.842224,-89.4815485
Bensenville village,18436,41.9605851,-87.9497884
Mill Creek ,18430,47.8577455,-122.2210628
Morris ,18428,38.6908906,-96.6707526
Mattoon ,18421,39.4842821,-88.37732790000001
Point Pleasant borough,18419,40.0831714,-74.0681931
Stillwater ,18386,36.1156306,-97.0585717
Franklin Park village,18379,39.0381648,-77.09303390000001
Seymour ,18348,38.9592201,-85.8902547
Hanahan ,18347,32.9138914,-80.00883590000001
Round Lake village,18343,43.0478485,-75.97503914
Elizabeth City ,18337,36.295683600000004,-76.22476970000001
Wisconsin Rapids ,18309,44.383576299999994,-89.8173466
Cudahy ,18300,42.959738,-87.861471
Winchester ,18290,39.18577620000001,-78.1631434
Deerfield village,18264,39.3276157,-84.32848757
Dover ,18261,39.158167999999996,-75.5243682
Horizon City ,18244,31.692612100000005,-106.2074793
Logansport ,18242,40.7544843,-86.35666590000001
Murray ,18235,34.4935341,-97.04758029999999
Troy ,18232,42.6055893,-83.1499304
Rutherford borough,18224,40.833989,-74.0970865
Erlanger ,18208,39.0167275,-84.60077729999999
Bryant ,18160,44.930720799999996,-93.2681007
South Burlington ,18142,44.4669941,-73.1709604
Orinda ,18135,37.8771476,-122.17968880000001
Oswego ,18134,41.682807399999994,-88.35145959999998
Ozark ,18130,36.6467816,-92.4575198
Lenoir ,18076,35.9140196,-81.5389849
Lackawanna ,18075,41.440608399999995,-75.6260271
Coalinga ,18065,36.161906,-120.2946929
Arlington ,18065,32.735581599999996,-97.10711859999999
Milledgeville ,18055,33.0801429,-83.2320991
Brigham City ,18051,41.5103717,-112.0155619
Stephenville ,18048,32.2207307,-98.2026165
Mustang ,18043,35.384227,-97.7244813
Onalaska ,18028,43.8830606,-91.23435390000002
Johnston ,18024,34.31888,-96.6752298
New Castle ,18017,41.0036719,-80.3470091
Pampa ,18015,35.536155900000004,-100.9598709
Howard village,17990,39.2065447,-76.94291820000001
Godfrey village,17973,38.9422698,-90.1845541
Albert Lea ,17962,43.6480127,-93.3682656
Covington ,17954,39.0837489,-84.5086221
Frankfort village,17945,37.9000495,-88.9022902
Tiffin ,17929,41.114484999999995,-83.1779537
Tinton Falls borough,17906,40.2890734,-74.09279670000001
Hyattsville ,17890,38.95325,-76.9408522
Battle Ground ,17888,45.7813532,-122.5337433
Hannibal ,17879,39.7083789,-91.3584816
Creve Coeur ,17834,38.6608855,-90.4226181
Winthrop Town ,17815,42.66016079999999,-70.87207997
Hutto ,17808,30.5392255,-97.55306755
Hopkins ,17796,44.927119399999995,-93.4074945
Gretna ,17780,36.9528412,-79.36023409999999
Tumwater ,17761,47.0077652,-122.91107849999999
Clarksdale ,17757,34.194945000000004,-90.57478338
Conway ,17751,35.0886963,-92.44210109999999
Arcata ,17727,40.866516600000004,-124.0828396
Bonney Lake ,17720,47.1870191,-122.1702293
Beckley ,17700,37.778170200000005,-81.18815570000001
East Cleveland ,17681,41.533106599999996,-81.5790137
Belle Glade ,17647,26.68837015,-80.67212577
Jenks ,17637,36.0228734,-95.9683278
Boone ,17605,42.321246,-88.82355109999999
Bay City ,17602,28.982940999999997,-95.96336143
St. Matthews ,17591,38.24988,-85.63574226
Greenfield Town ,17584,43.1036852,-73.8640118
Lindenwold borough,17572,39.81812,-74.97996212
Douglas ,17562,39.7628415,-88.21705159999999
Newburyport ,17556,42.812591299999994,-70.87727509999999
Palos Hills ,17552,41.696699200000005,-87.8169984
Westbrook ,17551,43.6770252,-70.3711617
Tallmadge ,17540,41.1014865,-81.4418151
North Ogden ,17530,41.3071354,-111.9601986
Kirksville ,17521,40.1947539,-92.58324959999999
Sheridan ,17500,39.3530598,-100.4576457
Springboro ,17498,39.5522815,-84.2332718
Bartow ,17489,34.2394683,-84.84069840000001
Rancho Mirage ,17487,33.763346000000006,-116.4228596
Maumelle ,17478,34.8667565,-92.4043219
Wayne ,17459,38.4251958,-88.4197678
Menasha ,17449,44.20222929999999,-88.44653609999999
Ocean Springs ,17439,30.4112904,-88.8279165
Sycamore ,17427,41.9889173,-88.68675379999999
Monroe ,17398,38.272231299999994,-90.1792484
North Canton ,17384,40.875890999999996,-81.40233559999999
